X,Y,FID,foottraffic
-9592058.77081965,3853130.77397119,3844,113
-9592058.77081965,3853130.77397119,3845,113
-9582832.6114227,3807416.74286308,3846,112
-9582832.6114227,3807416.74286308,3847,112
-9582832.6114227,3807416.74286308,3848,112
-9582832.6114227,3807416.74286308,3849,112
-9621499.43654974,3808526.12698102,3850,149
-9621499.43654974,3808526.12698102,3851,149
-9625024.92482317,3821287.51874365,3852,97
-9625024.92482317,3821287.51874365,3853,97
-9594436.55514299,3850878.63203511,3854,113
-9594436.55514299,3850878.63203511,3855,113
-9594436.55514299,3850878.63203511,3856,113
-9594436.55514299,3850878.63203511,3857,113
-9599315.68842446,3835682.92776099,3858,103
-9599315.68842446,3835682.92776099,3859,103
-9599315.68842446,3835682.92776099,3860,103
-9599315.68842446,3835682.92776099,3861,103
-9599315.68842446,3835682.92776099,3862,103
-9599315.68842446,3835682.92776099,3863,103
-9555817.59739699,3676716.59737221,3864,106
-9610892.91546696,3829196.43191597,3865,65
-9711531.30111862,3801619.84705906,3866,80
-9621458.24833815,3822890.25148733,3867,89
-9393282.23527955,4002311.99124021,3868,83
-9709499.72041164,3785981.86872216,3869,75
-9660913.21546001,3863281.98445811,3870,74
-9660913.21546001,3863281.98445811,3871,74
-9575473.27988636,4017776.61495271,3872,93
-9683572.29781098,3799289.23742813,3873,81
-9683572.29781098,3799289.23742813,3874,81
-9683572.29781098,3799289.23742813,3875,81
-9683572.29781098,3799289.23742813,3876,81
-9731853.78735784,3823953.582739,3877,47
-9645198.24294472,3979374.6779635,3878,98
-9514616.02746458,3849822.13790667,3879,34
-9514616.02746458,3849822.13790667,3880,34
-9514616.02746458,3849822.13790667,3881,34
-9634252.19741502,4283678.33539115,3882,93
-9628871.01323008,3851185.41648501,3883,97
-9628871.01323008,3851185.41648501,3884,97
-9583803.31738242,3787756.11889976,3885,114
-9583803.31738242,3787756.11889976,3886,114
-9583803.31738242,3787756.11889976,3887,114
-9583803.31738242,3787756.11889976,3888,114
-9583803.31738242,3787756.11889976,3889,114
-9583803.31738242,3787756.11889976,3890,114
-9583803.31738242,3787756.11889976,3891,114
-9583803.31738242,3787756.11889976,3892,114
-9583803.31738242,3787756.11889976,3893,114
-9583803.31738242,3787756.11889976,3894,114
-9583803.31738242,3787756.11889976,3895,114
-9585447.50626144,3844456.49940892,3896,85
-9585447.50626144,3844456.49940892,3897,85
-9585447.50626144,3844456.49940892,3898,85
-9585447.50626144,3844456.49940892,3899,85
-9585447.50626144,3844456.49940892,3900,85
-9652841.43918259,3787218.16057481,3901,141
-9652841.43918259,3787218.16057481,3902,141
-9652841.43918259,3787218.16057481,3903,141
-9652841.43918259,3787218.16057481,3904,141
-9652841.43918259,3787218.16057481,3905,141
-9652841.43918259,3787218.16057481,3906,141
-9652841.43918259,3787218.16057481,3907,141
-9652841.43918259,3787218.16057481,3908,141
-9652841.43918259,3787218.16057481,3909,141
-9652841.43918259,3787218.16057481,3910,141
-9652841.43918259,3787218.16057481,3911,141
-9652841.43918259,3787218.16057481,3912,141
-9652841.43918259,3787218.16057481,3913,141
-9610988.65022904,3834578.92996764,3914,93
-9610988.65022904,3834578.92996764,3915,93
-9760648.80004134,3535844.21756905,3916,82
-9658392.94218845,3943892.41598849,3917,140
-9549628.23370888,3995617.04153662,3918,87
-9611056.55511843,3850805.90413078,3919,83
-9611056.55511843,3850805.90413078,3920,83
-9522076.65973755,3845504.58387293,3921,169
-9522076.65973755,3845504.58387293,3922,169
-9583049.68442975,3820322.02601435,3923,89
-9583049.68442975,3820322.02601435,3924,89
-9583049.68442975,3820322.02601435,3925,89
-9583049.68442975,3820322.02601435,3926,89
-9583049.68442975,3820322.02601435,3927,89
-9583049.68442975,3820322.02601435,3928,89
-9583049.68442975,3820322.02601435,3929,89
-9583049.68442975,3820322.02601435,3930,89
-9583049.68442975,3820322.02601435,3931,89
-9583049.68442975,3820322.02601435,3932,89
-9583049.68442975,3820322.02601435,3933,89
-9583049.68442975,3820322.02601435,3934,89
-9583049.68442975,3820322.02601435,3935,89
-9567361.42859225,3854495.75714879,3936,96
-9567361.42859225,3854495.75714879,3937,96
-9664236.10226019,3956222.76836269,3938,210
-9814276.964731,3578380.32720654,3939,99
-9814276.964731,3578380.32720654,3940,99
-9591270.62882483,3826022.47003757,3941,88
-9591270.62882483,3826022.47003757,3942,88
-9591270.62882483,3826022.47003757,3943,88
-9591270.62882483,3826022.47003757,3944,88
-9591270.62882483,3826022.47003757,3945,88
-9591270.62882483,3826022.47003757,3946,88
-9591270.62882483,3826022.47003757,3947,88
-9591270.62882483,3826022.47003757,3948,88
-9591270.62882483,3826022.47003757,3949,88
-9591270.62882483,3826022.47003757,3950,88
-9591270.62882483,3826022.47003757,3951,88
-9591270.62882483,3826022.47003757,3952,88
-10037459.1854326,3963522.3482898,3953,264
-9586250.11979005,3822479.98409302,3954,88
-9586250.11979005,3822479.98409302,3955,88
-9586250.11979005,3822479.98409302,3956,88
-9586250.11979005,3822479.98409302,3957,88
-9586250.11979005,3822479.98409302,3958,88
-9743445.48593414,3542767.59784049,3959,96
-9743445.48593414,3542767.59784049,3960,96
-9743445.48593414,3542767.59784049,3961,96
-9711362.09549262,3558445.91030725,3962,194
-9546618.15467783,3636458.75875684,3963,85
-9546618.15467783,3636458.75875684,3964,85
-9546618.15467783,3636458.75875684,3965,85
-9546618.15467783,3636458.75875684,3966,85
-9546618.15467783,3636458.75875684,3967,85
-9546618.15467783,3636458.75875684,3968,85
-9546618.15467783,3636458.75875684,3969,85
-9546618.15467783,3636458.75875684,3970,85
-9546618.15467783,3636458.75875684,3971,85
-9546618.15467783,3636458.75875684,3972,85
-9778918.55487033,3833345.63772215,3973,74
-9586773.32139678,3832096.63089176,3974,117
-9586773.32139678,3832096.63089176,3975,117
-9586773.32139678,3832096.63089176,3976,117
-9586773.32139678,3832096.63089176,3977,117
-9586773.32139678,3832096.63089176,3978,117
-9586773.32139678,3832096.63089176,3979,117
-9586773.32139678,3832096.63089176,3980,117
-9226132.68026872,4044064.60492026,3981,156
-9537567.88007634,3837319.30501054,3982,114
-9537567.88007634,3837319.30501054,3983,114
-9380779.94326855,4014231.68652374,3984,196
-9584952.1345274,3822229.34538578,3985,88
-9584952.1345274,3822229.34538578,3986,88
-9584952.1345274,3822229.34538578,3987,88
-9584952.1345274,3822229.34538578,3988,88
-9667314.08618063,3964255.36389641,3989,174
-9667314.08618063,3964255.36389641,3990,174
-9667314.08618063,3964255.36389641,3991,174
-9667314.08618063,3964255.36389641,3992,174
-9712387.34800282,3888015.19223787,3993,174
-9524515.66978083,3534412.57786622,3994,106
-9524515.66978083,3534412.57786622,3995,106
-9524515.66978083,3534412.57786622,3996,106
-9524515.66978083,3534412.57786622,3997,106
-9524515.66978083,3534412.57786622,3998,106
-9524515.66978083,3534412.57786622,3999,106
-9576880.35824999,3861100.69572036,4000,94
-9620418.52429414,3841148.96761356,4001,97
-9620418.52429414,3841148.96761356,4002,97
-9620418.52429414,3841148.96761356,4003,97
-9620418.52429414,3841148.96761356,4004,97
-9620418.52429414,3841148.96761356,4005,97
-9620418.52429414,3841148.96761356,4006,97
-9620418.52429414,3841148.96761356,4007,97
-9620418.52429414,3841148.96761356,4008,97
-9611253.59061713,3859413.3856563,4009,112
-9611253.59061713,3859413.3856563,4010,112
-9495904.33425714,4173415.61968009,4011,160
-9582627.78355964,4063662.27540001,4012,136
-9624665.36286791,3825443.19805684,4013,102
-9624665.36286791,3825443.19805684,4014,102
-9624665.36286791,3825443.19805684,4015,102
-9624665.36286791,3825443.19805684,4016,102
-9624665.36286791,3825443.19805684,4017,102
-9653833.29584556,3979791.82239165,4018,68
-9665662.10493725,3729356.73601211,4019,66
-9665662.10493725,3729356.73601211,4020,66
-9665662.10493725,3729356.73601211,4021,66
-9665662.10493725,3729356.73601211,4022,66
-9665662.10493725,3729356.73601211,4023,66
-9665662.10493725,3729356.73601211,4024,66
-9665662.10493725,3729356.73601211,4025,66
-9665662.10493725,3729356.73601211,4026,66
-9665662.10493725,3729356.73601211,4027,66
-9665662.10493725,3729356.73601211,4028,66
-9665662.10493725,3729356.73601211,4029,66
-9665662.10493725,3729356.73601211,4030,66
-9665662.10493725,3729356.73601211,4031,66
-9665662.10493725,3729356.73601211,4032,66
-9665662.10493725,3729356.73601211,4033,66
-9665662.10493725,3729356.73601211,4034,66
-9665662.10493725,3729356.73601211,4035,66
-9665662.10493725,3729356.73601211,4036,66
-9665662.10493725,3729356.73601211,4037,66
-9665662.10493725,3729356.73601211,4038,66
-9570656.48551973,3915567.31461714,4039,134
-9686004.62868482,4107984.66578404,4040,184
-9686004.62868482,4107984.66578404,4041,184
-9585135.81168721,3823163.33120393,4042,151
-9582668.97177123,3809507.79402698,4043,157
-9582668.97177123,3809507.79402698,4044,157
-9582668.97177123,3809507.79402698,4045,157
-9582668.97177123,3809507.79402698,4046,157
-9582668.97177123,3809507.79402698,4047,157
-9582668.97177123,3809507.79402698,4048,157
-9582668.97177123,3809507.79402698,4049,157
-9555776.4091854,3680695.01242138,4050,105
-9555776.4091854,3680695.01242138,4051,105
-9641019.30926035,3872771.58323259,4052,95
-9641019.30926035,3872771.58323259,4053,95
-9641019.30926035,3872771.58323259,4054,95
-9641019.30926035,3872771.58323259,4055,95
-9641019.30926035,3872771.58323259,4056,95
-9641019.30926035,3872771.58323259,4057,95
-9641019.30926035,3872771.58323259,4058,95
-9539266.61550585,3839948.01914455,4059,133
-9539266.61550585,3839948.01914455,4060,133
-9575833.95503653,3850257.15346332,4061,85
-9575833.95503653,3850257.15346332,4062,85
-9585046.75609458,3824073.64224485,4063,89
-9763631.04919969,3829679.52920247,4064,77
-9704472.53220742,3550514.0062973,4065,224
-9563963.95773324,3835352.77410545,4066,77
-9563963.95773324,3835352.77410545,4067,77
-9563963.95773324,3835352.77410545,4068,77
-9605334.73329166,3838609.81187986,4069,16
-9605334.73329166,3838609.81187986,4070,16
-9605334.73329166,3838609.81187986,4071,16
-9605334.73329166,3838609.81187986,4072,16
-9605334.73329166,3838609.81187986,4073,16
-9605334.73329166,3838609.81187986,4074,16
-9605334.73329166,3838609.81187986,4075,16
-9605334.73329166,3838609.81187986,4076,16
-9605334.73329166,3838609.81187986,4077,16
-9605334.73329166,3838609.81187986,4078,16
-9745340.14366745,3920194.0366855,4079,167
-9560899.3321517,3786181.77109623,4080,94
-9560899.3321517,3786181.77109623,4081,94
-9560899.3321517,3786181.77109623,4082,94
-9560899.3321517,3786181.77109623,4083,94
-9560899.3321517,3786181.77109623,4084,94
-9560899.3321517,3786181.77109623,4085,94
-9679631.5878369,3808566.97325967,4086,51
-9679631.5878369,3808566.97325967,4087,51
-9679631.5878369,3808566.97325967,4088,51
-9679631.5878369,3808566.97325967,4089,51
-9679631.5878369,3808566.97325967,4090,51
-9679631.5878369,3808566.97325967,4091,51
-9679631.5878369,3808566.97325967,4092,51
-9679631.5878369,3808566.97325967,4093,51
-9679631.5878369,3808566.97325967,4094,51
-9679631.5878369,3808566.97325967,4095,51
-9620867.14184204,3828052.12416038,4096,125
-9620867.14184204,3828052.12416038,4097,125
-9620867.14184204,3828052.12416038,4098,125
-9403697.28683817,3976527.26859889,4099,231
-9629251.72588859,3930565.95270797,4100,104
-9585529.88268462,3828326.64237786,4101,88
-9892894.12871393,3555191.75461022,4102,54
-9468801.37783371,3834506.30213769,4103,138
-9468801.37783371,3834506.30213769,4104,138
-9623238.24699594,3824114.54191394,4105,122
-9623238.24699594,3824114.54191394,4106,122
-9542391.35361241,3784961.36648171,4107,163
-9542391.35361241,3784961.36648171,4108,163
-9542391.35361241,3784961.36648171,4109,163
-9542391.35361241,3784961.36648171,4110,163
-9542391.35361241,3784961.36648171,4111,163
-9542391.35361241,3784961.36648171,4112,163
-9542391.35361241,3784961.36648171,4113,163
-9535713.29735973,3799232.62375642,4114,75
-9583395.88804612,3952624.72578951,4115,133
-9718998.61256103,3661103.48681943,4116,178
-9367694.33712581,3953365.05471734,4117,130
-9555987.9162179,4295634.57366857,4118,113
-9428192.02759232,4006466.99501786,4119,218
-9428192.02759232,4006466.99501786,4120,218
-9642126.93819374,3739403.32564314,4121,158
-9642126.93819374,3739403.32564314,4122,158
-9717646.0807479,3762701.57045131,4123,120
-9717646.0807479,3762701.57045131,4124,120
-9717646.0807479,3762701.57045131,4125,120
-9717646.0807479,3762701.57045131,4126,120
-9717646.0807479,3762701.57045131,4127,120
-9717646.0807479,3762701.57045131,4128,120
-9717646.0807479,3762701.57045131,4129,120
-9717646.0807479,3762701.57045131,4130,120
-9717646.0807479,3762701.57045131,4131,120
-9717646.0807479,3762701.57045131,4132,120
-9717646.0807479,3762701.57045131,4133,120
-9717646.0807479,3762701.57045131,4134,120
-9717646.0807479,3762701.57045131,4135,120
-9717646.0807479,3762701.57045131,4136,120
-9613780.54305814,3832346.15768481,4137,99
-9308908.74042769,3876346.40213127,4138,59
-9735869.08139075,3634596.01880248,4139,109
-9597290.78688693,3880139.70770857,4140,124
-9597290.78688693,3880139.70770857,4141,124
-9685277.71240993,4104799.37860385,4142,187
-9706055.4953665,3563126.60502432,4143,205
-9625766.31263185,3822954.89297905,4144,96
-9622110.5805542,3825426.04464748,4145,124
-9622110.5805542,3825426.04464748,4146,124
-9600327.58259577,3838641.51494339,4147,103
-9538988.31677886,3682875.08504348,4148,114
-9622572.55644099,4098076.19381806,4149,94
-9523326.77761916,3839181.80102722,4150,185
-9586432.68375496,3869424.32226066,4151,123
-9703840.23749971,4104477.65530283,4152,112
-9626907.33741248,3675531.92569561,4153,114
-9536140.76420437,3686624.62238506,4154,114
-9536140.76420437,3686624.62238506,4155,114
-9536140.76420437,3686624.62238506,4156,114
-9536140.76420437,3686624.62238506,4157,114
-9810974.11543916,3591378.20025831,4158,95
-9810974.11543916,3591378.20025831,4159,95
-9539185.35227757,3820217.83134875,4160,64
-9732342.47992243,3541862.48343222,4161,179
-9732342.47992243,3541862.48343222,4162,179
-9732342.47992243,3541862.48343222,4163,179
-9732342.47992243,3541862.48343222,4164,179
-9580862.25643566,3840480.43781651,4165,84
-9621546.19073588,4123304.50954492,4166,187
-9621546.19073588,4123304.50954492,4167,187
-9622375.52094229,3811381.75077409,4168,166
-9622375.52094229,3811381.75077409,4169,166
-9622375.52094229,3811381.75077409,4170,166
-9608528.48948251,3607836.71935986,4171,85
-9635447.76874614,3838488.28425554,4172,90
-9583240.040759,3825620.01156604,4173,89
-9583240.040759,3825620.01156604,4174,89
-9583240.040759,3825620.01156604,4175,89
-9583240.040759,3825620.01156604,4176,89
-9583240.040759,3825620.01156604,4177,89
-9583240.040759,3825620.01156604,4178,89
-9583240.040759,3825620.01156604,4179,89
-9583240.040759,3825620.01156604,4180,89
-9583240.040759,3825620.01156604,4181,89
-9583240.040759,3825620.01156604,4182,89
-9583240.040759,3825620.01156604,4183,89
-9583240.040759,3825620.01156604,4184,89
-9583240.040759,3825620.01156604,4185,89
-9583240.040759,3825620.01156604,4186,89
-9583240.040759,3825620.01156604,4187,89
-9583240.040759,3825620.01156604,4188,89
-9312489.88844651,3875463.85878457,4189,74
-9376920.49652275,4082049.99067496,4190,99
-9666804.24291279,3960198.32563786,4191,128
-9654506.77876486,3886379.7225385,4192,87
-9349790.82342152,3855843.70060018,4193,104
-9349790.82342152,3855843.70060018,4194,104
-9638722.78816528,3786510.56515204,4195,131
-9430250.32497708,4009796.37309057,4196,254
-9644171.87723961,4132101.02607392,4197,87
-9642650.13980047,3859873.89810109,4198,91
-9607924.02464751,3834007.16290411,4199,63
-9630624.29521007,3757199.14216222,4200,101
-9630624.29521007,3757199.14216222,4201,101
-9630624.29521007,3757199.14216222,4202,101
-9587255.33479192,3707253.94560896,4203,74
-9587255.33479192,3707253.94560896,4204,74
-9568767.39376097,3727390.821011,4205,95
-9568767.39376097,3727390.821011,4206,95
-9568767.39376097,3727390.821011,4207,95
-9612700.74399745,3975042.34977163,4208,77
-9662259.0681037,3793183.08970521,4209,143
-9644980.05674277,4133540.2275238,4210,112
-9476520.27132531,3844028.30497825,4211,76
-9600259.67770639,3548599.53320843,4212,167
-9583566.20686703,3734086.97103909,4213,74
-9583566.20686703,3734086.97103909,4214,74
-9583566.20686703,3734086.97103909,4215,74
-9583566.20686703,3734086.97103909,4216,74
-9583566.20686703,3734086.97103909,4217,74
-9583566.20686703,3734086.97103909,4218,74
-9583566.20686703,3734086.97103909,4219,74
-9583566.20686703,3734086.97103909,4220,74
-9583566.20686703,3734086.97103909,4221,74
-9583566.20686703,3734086.97103909,4222,74
-9583566.20686703,3734086.97103909,4223,74
-9583566.20686703,3734086.97103909,4224,74
-9583566.20686703,3734086.97103909,4225,74
-9583566.20686703,3734086.97103909,4226,74
-9583566.20686703,3734086.97103909,4227,74
-9583566.20686703,3734086.97103909,4228,74
-9583566.20686703,3734086.97103909,4229,74
-9583566.20686703,3734086.97103909,4230,74
-9583566.20686703,3734086.97103909,4231,74
-9583566.20686703,3734086.97103909,4232,74
-9595585.37228798,3885643.63661725,4233,118
-9595585.37228798,3885643.63661725,4234,118
-9575976.44398474,4120163.60322959,4235,93
-9593030.58997427,3816136.49259221,4236,223
-9593030.58997427,3816136.49259221,4237,223
-9593030.58997427,3816136.49259221,4238,223
-9593030.58997427,3816136.49259221,4239,223
-9593030.58997427,3816136.49259221,4240,223
-9593030.58997427,3816136.49259221,4241,223
-9593030.58997427,3816136.49259221,4242,223
-9428843.24661346,3716548.67192376,4243,200
-9540536.7708958,3817770.17874175,4244,65
-9446984.98402804,4099643.45163798,4245,155
-9599797.7018196,3857685.3009735,4246,112
-9614704.49483172,3793577.87453154,4247,146
-9614704.49483172,3793577.87453154,4248,146
-9614704.49483172,3793577.87453154,4249,146
-9614704.49483172,3793577.87453154,4250,146
-9614704.49483172,3793577.87453154,4251,146
-9614704.49483172,3793577.87453154,4252,146
-9614704.49483172,3793577.87453154,4253,146
-9614704.49483172,3793577.87453154,4254,146
-9614704.49483172,3793577.87453154,4255,146
-9614704.49483172,3793577.87453154,4256,146
-9614704.49483172,3793577.87453154,4257,146
-9614704.49483172,3793577.87453154,4258,146
-9614704.49483172,3793577.87453154,4259,146
-9614704.49483172,3793577.87453154,4260,146
-9606483.55043664,3777628.40488447,4261,90
-9640876.82031213,3919032.86138954,4262,124
-9697379.25425407,3857232.81218568,4263,22
-9560268.1506389,3817850.61621774,4264,75
-9560268.1506389,3817850.61621774,4265,75
-9560268.1506389,3817850.61621774,4266,75
-9560268.1506389,3817850.61621774,4267,75
-9560268.1506389,3817850.61621774,4268,75
-9560268.1506389,3817850.61621774,4269,75
-9560268.1506389,3817850.61621774,4270,75
-9560268.1506389,3817850.61621774,4271,75
-9560268.1506389,3817850.61621774,4272,75
-9560268.1506389,3817850.61621774,4273,75
-9686072.5335742,3819017.68012581,4274,118
-9686072.5335742,3819017.68012581,4275,118
-9400062.70546377,4057924.67374026,4276,162
-9617673.38565118,3836295.71731698,4277,120
-9512082.39585413,3658457.46248869,4278,132
-9449988.38388964,3825885.23676442,4279,182
-9635217.3374002,3846803.9145758,4280,93
-9881364.76905247,3828535.17488133,4281,110
-9881364.76905247,3828535.17488133,4282,110
-9509520.93437097,3837884.62746554,4283,139
-9616953.14854575,3837214.96105712,4284,122
-9450884.50579053,4148530.05060843,4285,95
-9371458.04910953,3994513.86799503,4286,169
-9681010.83632783,3943192.67589845,4287,97
-9681010.83632783,3943192.67589845,4288,97
-9681010.83632783,3943192.67589845,4289,97
-9681010.83632783,3943192.67589845,4290,97
-9524067.05223293,3850516.31927807,4291,127
-9340278.57293324,3837230.81071238,4292,176
-9573789.01599066,3823694.99715377,4293,45
-9573789.01599066,3823694.99715377,4294,45
-9573789.01599066,3823694.99715377,4295,45
-9573789.01599066,3823694.99715377,4296,45
-9655212.54433649,3852534.30468813,4297,73
-9467572.41065535,4005771.48630605,4298,119
-9573986.05148936,3777732.22872972,4299,67
-9573986.05148936,3777732.22872972,4300,67
-9573986.05148936,3777732.22872972,4301,67
-9573986.05148936,3777732.22872972,4302,67
-9573986.05148936,3777732.22872972,4303,67
-9573986.05148936,3777732.22872972,4304,67
-9573986.05148936,3777732.22872972,4305,67
-9573986.05148936,3777732.22872972,4306,67
-9573986.05148936,3777732.22872972,4307,67
-9571431.26917565,4003072.93697775,4308,93
-9239001.21340443,3827537.41960882,4309,161
-9239001.21340443,3827537.41960882,4310,161
-9239001.21340443,3827537.41960882,4311,161
-9686188.30584463,3811952.43045929,4312,412
-9686188.30584463,3811952.43045929,4313,412
-9686188.30584463,3811952.43045929,4314,412
-9566063.4433296,3738978.87453269,4315,126
-9653344.60328098,4253825.8374865,4316,125
-9675038.54564677,3803010.5291678,4317,51
-9811232.3766578,3588952.76915011,4318,108
-9811232.3766578,3588952.76915011,4319,108
-9414419.58019137,4029163.23313129,4320,176
-9355389.08061352,4027154.58388616,4321,261
-9355389.08061352,4027154.58388616,4322,261
-9663780.80554285,3944079.02047637,4323,213
-9663780.80554285,3944079.02047637,4324,213
-9663780.80554285,3944079.02047637,4325,213
-9663780.80554285,3944079.02047637,4326,213
-9480596.79107816,3802254.58906019,4327,111
-9605178.88600454,3820169.03162939,4328,177
-9605178.88600454,3820169.03162939,4329,177
-9605178.88600454,3820169.03162939,4330,177
-9605178.88600454,3820169.03162939,4331,177
-9605178.88600454,3820169.03162939,4332,177
-9605178.88600454,3820169.03162939,4333,177
-9605178.88600454,3820169.03162939,4334,177
-9605178.88600454,3820169.03162939,4335,177
-9605178.88600454,3820169.03162939,4336,177
-9605178.88600454,3820169.03162939,4337,177
-9605178.88600454,3820169.03162939,4338,177
-9605178.88600454,3820169.03162939,4339,177
-9605178.88600454,3820169.03162939,4340,177
-9605178.88600454,3820169.03162939,4341,177
-9605178.88600454,3820169.03162939,4342,177
-9605178.88600454,3820169.03162939,4343,177
-9605178.88600454,3820169.03162939,4344,177
-9605178.88600454,3820169.03162939,4345,177
-9605178.88600454,3820169.03162939,4346,177
-9605178.88600454,3820169.03162939,4347,177
-9605178.88600454,3820169.03162939,4348,177
-9605178.88600454,3820169.03162939,4349,177
-9605178.88600454,3820169.03162939,4350,177
-9605178.88600454,3820169.03162939,4351,177
-9626539.98309286,3828778.02747669,4352,104
-9626539.98309286,3828778.02747669,4353,104
-9626539.98309286,3828778.02747669,4354,104
-9626539.98309286,3828778.02747669,4355,104
-9626539.98309286,3828778.02747669,4356,104
-9626539.98309286,3828778.02747669,4357,104
-9626539.98309286,3828778.02747669,4358,104
-9626539.98309286,3828778.02747669,4359,104
-9626539.98309286,3828778.02747669,4360,104
-9626539.98309286,3828778.02747669,4361,104
-9626539.98309286,3828778.02747669,4362,104
-9626539.98309286,3828778.02747669,4363,104
-9626539.98309286,3828778.02747669,4364,104
-9626539.98309286,3828778.02747669,4365,104
-9626539.98309286,3828778.02747669,4366,104
-9623877.22087309,3822664.66862739,4367,102
-9623877.22087309,3822664.66862739,4368,102
-9623877.22087309,3822664.66862739,4369,102
-9623877.22087309,3822664.66862739,4370,102
-9623877.22087309,3822664.66862739,4371,102
-9623877.22087309,3822664.66862739,4372,102
-9623877.22087309,3822664.66862739,4373,102
-9623877.22087309,3822664.66862739,4374,102
-9623877.22087309,3822664.66862739,4375,102
-9579264.82174278,3797473.78379092,4376,113
-9579264.82174278,3797473.78379092,4377,113
-9579264.82174278,3797473.78379092,4378,113
-9579264.82174278,3797473.78379092,4379,113
-9579264.82174278,3797473.78379092,4380,113
-9579264.82174278,3797473.78379092,4381,113
-9579264.82174278,3797473.78379092,4382,113
-9579264.82174278,3797473.78379092,4383,113
-9579264.82174278,3797473.78379092,4384,113
-9579264.82174278,3797473.78379092,4385,113
-9579264.82174278,3797473.78379092,4386,113
-9579264.82174278,3797473.78379092,4387,113
-9594403.15929575,3847263.93564861,4388,125
-9594403.15929575,3847263.93564861,4389,125
-9594403.15929575,3847263.93564861,4390,125
-9594403.15929575,3847263.93564861,4391,125
-9594403.15929575,3847263.93564861,4392,125
-9594403.15929575,3847263.93564861,4393,125
-9594403.15929575,3847263.93564861,4394,125
-9594403.15929575,3847263.93564861,4395,125
-9594403.15929575,3847263.93564861,4396,125
-9594403.15929575,3847263.93564861,4397,125
-9594403.15929575,3847263.93564861,4398,125
-9594403.15929575,3847263.93564861,4399,125
-9473720.58613186,3917531.35260561,4400,109
-9587676.12246712,3845376.37688022,4401,125
-9587676.12246712,3845376.37688022,4402,125
-9587676.12246712,3845376.37688022,4403,125
-9587676.12246712,3845376.37688022,4404,125
-9587676.12246712,3845376.37688022,4405,125
-9610410.90207183,3747426.15745053,4406,90
-9610410.90207183,3747426.15745053,4407,90
-9532037.52777373,3522872.58787715,4408,52
-9562068.18680503,3890736.17475754,4409,124
-9562068.18680503,3890736.17475754,4410,124
-9393744.21116634,3965877.77697607,4411,400
-9393744.21116634,3965877.77697607,4412,400
-9393744.21116634,3965877.77697607,4413,400
-9608290.26577222,3750074.52060445,4414,122
-9567388.14527004,3732879.68878311,4415,36
-9567388.14527004,3732879.68878311,4416,36
-9587805.25307644,4054392.79969224,4417,103
-9576221.34686449,3871784.65821132,4418,123
-9448350.87418007,3835659.15639061,4419,143
-9620052.28316943,3824291.33565136,4420,106
-9515601.2049581,3842367.21580305,4421,367
-9515601.2049581,3842367.21580305,4422,367
-9507244.45078425,3660237.90224218,4423,131
-9507244.45078425,3660237.90224218,4424,131
-9507244.45078425,3660237.90224218,4425,131
-9507244.45078425,3660237.90224218,4426,131
-9507244.45078425,3660237.90224218,4427,131
-9625657.21953087,3825990.80067996,4428,102
-9750510.93401479,3772791.73487444,4429,105
-9409282.18569126,3965282.19804259,4430,102
-9409282.18569126,3965282.19804259,4431,102
-9409282.18569126,3965282.19804259,4432,102
-9658841.55973635,4057145.25180774,4433,96
-9373347.14086829,4025736.92671551,4434,215
-9600701.61608484,3670656.29668585,4435,116
-9660159.58250734,3999614.25605097,4436,87
-9544817.0053168,3815146.3690455,4437,71
-9544817.0053168,3815146.3690455,4438,71
-9544817.0053168,3815146.3690455,4439,71
-9544817.0053168,3815146.3690455,4440,71
-9544817.0053168,3815146.3690455,4441,71
-9544817.0053168,3815146.3690455,4442,71
-9595747.89874454,3840343.03715817,4443,125
-9595747.89874454,3840343.03715817,4444,125
-9791657.95739671,3533280.00909334,4445,134
-9474066.78974823,3670473.92163064,4446,47
-9621009.63079026,3824138.2901735,4447,109
-9621009.63079026,3824138.2901735,4448,109
-9621009.63079026,3824138.2901735,4449,109
-9621009.63079026,3824138.2901735,4450,109
-9511653.81581458,3659626.17241226,4451,117
-9600266.35687584,3669034.55640841,4452,116
-9600266.35687584,3669034.55640841,4453,116
-9474998.53388616,3956671.10121677,4454,108
-9474998.53388616,3956671.10121677,4455,108
-9655688.99175708,3805639.57177172,4456,200
-9655688.99175708,3805639.57177172,4457,200
-9655688.99175708,3805639.57177172,4458,200
-9655688.99175708,3805639.57177172,4459,200
-9655688.99175708,3805639.57177172,4460,200
-9632995.40036397,3625316.37087555,4461,75
-9374936.78319681,4014632.6656791,4462,80
-9929557.2030067,3626314.50518206,4463,80
-9672375.78342699,3958927.70689887,4464,243
-9672375.78342699,3958927.70689887,4465,243
-9684924.82962412,3956369.54208642,4466,111
-9575521.1472674,4020225.04121334,4467,94
-9575521.1472674,4020225.04121334,4468,94
-9575521.1472674,4020225.04121334,4469,94
-9556531.15533298,3680798.00951347,4470,100
-9594681.45802274,3844698.35681442,4471,125
-9594681.45802274,3844698.35681442,4472,125
-9594681.45802274,3844698.35681442,4473,125
-9594681.45802274,3844698.35681442,4474,125
-9463800.90630727,3820000.21252318,4475,171
-9603799.63751362,3778285.53297988,4476,101
-9603799.63751362,3778285.53297988,4477,101
-9603799.63751362,3778285.53297988,4478,101
-9603799.63751362,3778285.53297988,4479,101
