X,Y,OBJECTID,Request_ID,Create_Date,Department,Request_Type,Address,District,Status,Close_Date,Origin,Latitude,Longitude,Year,GlobalID,created_user,created_date,last_edited_user,last_edited_date
512914.631711163,667556.97827474,213,317858,2021/01/05 17:05:00+00,Street Maintenance,Curb/Gutter Clean up (dirt/debris),3709 LE BRON RD,7,Closed,2021/01/21 13:30:00+00,Call Center,32.3343383,-86.2971196,2021,{60B0E338-FB05-4875-8F99-387C13466B68},,,,
513869.885706164,671068.319677241,214,317859,2021/01/05 17:07:00+00,FAQ,FAQ- Montgomery Police Department,LE BRON RD,7,Closed,2021/01/05 17:07:00+00,Call Center,32.344001,-86.2940759,2021,{EB23E23A-3384-45FE-A860-F4280177CDBB},,,,
,,215,317860,2021/01/05 17:09:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/05 17:09:00+00,Call Center,0,0,2021,{8782AEC7-6937-4877-81B9-ECDCC90BD2EA},,,,
,,216,317861,2021/01/05 17:11:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/05 17:11:00+00,Call Center,0,0,2021,{27A4CE6C-25E2-45C2-80FC-82F3299A1687},,,,
,,217,317862,2021/01/05 17:19:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/05 17:19:00+00,Call Center,0,0,2021,{971A51F1-F43D-4599-B4F7-934C20AF32AE},,,,
,,218,317863,2021/01/05 17:24:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/05 17:24:00+00,Call Center,0,0,2021,{9D6F596E-2AA0-42DA-B3D9-318DA200BDAA},,,,
505816.448072914,676085.662332825,219,317864,2021/01/05 17:31:00+00,Code Enforcement,Nuisance,1459 S Holt St,7,Closed,2021/01/06 19:54:00+00,Report2Gov Android,32.3576938,-86.3202252,2021,{369DD111-8890-468E-BF98-53B716D4B756},,,,
540478.493249994,674591.484546907,220,317865,2021/01/05 17:32:00+00,Sanitation Department,Inquiries,SANDSTONE CT,9,Closed,2021/01/05 17:32:00+00,Call Center,32.3539702,-86.2079616,2021,{61255FF1-05AB-4B02-9821-5A2C8749A4F5},,,,
531826.745133579,670786.453771159,221,317866,2021/01/05 17:34:00+00,Street Maintenance,Clean Inlets,COTTINGHAM DR,5,Closed,2021/01/08 14:13:00+00,Call Center,32.3434252,-86.2359313,2021,{29EBAB1D-B76D-4DC7-95BA-ABAA44254628},,,,
535310.446171414,668417.913560741,222,317867,2021/01/05 17:34:00+00,Street Maintenance,Pothole Repairing,3119 OLD DOBBIN RD,8,Closed,2021/04/06 19:42:00+00,Call Center,32.3369504,-86.2246237,2021,{8D26D955-4BF8-450D-ABF8-6A79D152B32A},,,,
505861.430922579,669825.682398736,223,317868,2021/01/05 17:34:00+00,Code Enforcement,Nuisance,3602 WHITING AVE,7,Closed,2021/01/06 19:53:00+00,Report2Gov Android,32.3404881,-86.3199874,2021,{C2550922-BB72-42FE-B697-F560F8EB56C6},,,,
561719.675833162,661349.290230826,224,317869,2021/01/05 17:39:00+00,Code Enforcement,Nuisance,RAY THORINGTON RD,8,Closed,2021/01/07 13:34:00+00,Call Center,32.3177572,-86.1390557,2021,{AA61E124-B32E-48BE-B2AD-7965E712EFEA},,,,
561719.675833162,661349.290230826,225,317870,2021/01/05 17:41:00+00,Urban Forestry,Tree Issues On City R.O.W.,RAY THORINGTON RD,8,Closed,2021/02/12 22:07:00+00,Call Center,32.3177572,-86.1390557,2021,{602175F7-3C97-4BD7-AE7B-95771E486591},,,,
,,226,317871,2021/01/05 17:52:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/05 17:52:00+00,Call Center,0,0,2021,{9DCD3835-5133-4364-AECC-1CA8111A8991},,,,
517473.495624911,659703.167866908,227,317872,2021/01/05 18:03:00+00,Code Enforcement,General Repairs,1259 SETH JOHNSON DR,5,Closed,2021/01/06 18:07:00+00,Call Center,32.3128044,-86.2822539,2021,{0C66C850-8785-491B-8407-B046E6DF4775},,,,
,,228,317873,2021/01/05 18:03:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/05 18:03:00+00,Call Center,0,0,2021,{59E8847E-0D37-48D2-951B-1D6959073089},,,,
,,229,317874,2021/01/05 18:03:00+00,FAQ,FAQ- Montgomery Police Department,,,Closed,2021/01/05 18:03:00+00,Call Center,0,0,2021,{AECEB4E4-B542-4914-A337-4833607CCCF2},,,,
,,230,317875,2021/01/05 18:06:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/05 18:06:00+00,Call Center,0,0,2021,{ADF82545-137A-4AD0-9B43-5E3D8CAFCDF0},,,,
514825.621327497,683480.819458492,231,317876,2021/01/05 18:11:00+00,Building Maintenance,COM Electrical,207 HALL ST,3,Closed,2021/01/05 21:10:00+00,Call Center,32.3781295,-86.2911533,2021,{3CA20D71-9614-4894-BC34-EF523F460EB7},,,,
553772.231098164,663615.556695655,232,317877,2021/01/05 18:11:00+00,Sanitation Department,Exchange Damage Container,8631 VINTAGE WAY,8,Closed,2021/03/09 13:24:00+00,Call Center,32.3239215,-86.1648037,2021,{1E83E89C-028B-440B-A6FB-D2421A57BD37},,,,
490425.970323745,672580.463634573,233,317878,2021/01/05 18:14:00+00,FAQ,Ask 3-1-1,3013 NORTH RICK DR,4,Closed,2021/01/05 18:14:00+00,Call Center,32.3478572,-86.3700068,2021,{588636DC-C772-4289-A070-DFFE4BFF6881},,,,
512800.99676783,698821.531887241,234,317879,2021/01/05 18:28:00+00,Street Maintenance,Curb/Gutter Clean up (dirt/debris),EMPIRE CT,3,Closed,2021/01/19 16:30:00+00,Call Center,32.420271,-86.297927,2021,{97D1FE6E-C270-41CC-B1B5-6697E1B191B2},,,,
524172.936294246,686491.855431154,235,317880,2021/01/05 18:32:00+00,Sanitation Department,Exchange Damage Container,102 ETON RD,2,Closed,2021/01/11 20:30:00+00,Call Center,32.386512,-86.260916,2021,{50CDB176-53C8-4AD2-B699-6138A84D2621},,,,
519061.154523078,684932.651856653,236,317881,2021/01/05 18:37:00+00,Sanitation Department,General Sanitation Inquiry,2119 ST CHARLES AVE,3,Closed,2021/04/05 13:18:00+00,Website,32.3821691,-86.2774538,2021,{A1208C73-DD77-4171-A150-938DD1D579CB},,,,
,,237,317882,2021/01/05 18:37:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/05 18:37:00+00,Call Center,0,0,2021,{D4321CC4-50AF-4968-9067-CAC95326A0F7},,,,
536479.948097497,686612.055321991,238,317883,2021/01/05 18:38:00+00,Sanitation Department,Exchange Damage Container,336 HARVARD RD,1,Closed,2021/01/11 20:40:00+00,Call Center,32.3869713,-86.2210507,2021,{CB60C092-C5DC-43FC-B7D5-182FE42F24AB},,,,
557535.877114162,663654.625187069,239,317884,2021/01/05 18:49:00+00,Sanitation Department,Missed Pick Up,8700 HALLWOOD DR,8,Closed,2021/01/08 14:11:00+00,Call Center,32.3240603,-86.1526206,2021,{AC606136-0862-4B78-ACCA-E0ECBF78536E},,,,
,,240,317885,2021/01/05 18:51:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/05 18:51:00+00,Call Center,0,0,2021,{B2E2B5D7-AB85-4EFA-8401-7F228DF520A4},,,,
508406.318877414,665261.864426658,241,317886,2021/01/05 18:56:00+00,Street Maintenance,Clean Inlets,186 COLLINWOOD AVE,5,Closed,2021/01/08 14:12:00+00,Call Center,32.3279754,-86.3116819,2021,{88A999B0-1CF7-49C3-AF35-F6C783C8FBCA},,,,
508406.318877414,665261.864426658,242,317887,2021/01/05 18:57:00+00,Street Maintenance,Curb/Gutter Clean up (dirt/debris),186 COLLINWOOD AVE,5,Closed,2021/01/08 14:12:00+00,Call Center,32.3279754,-86.3116819,2021,{6729E673-7085-47B9-ADDC-D304F5BB8464},,,,
534785.011526745,687264.818780236,243,317888,2021/01/05 19:00:00+00,Code Enforcement,Parking On Front Lawn,4418 WARES FERRY RD,1,Closed,2021/01/06 18:05:00+00,Call Center,32.3887485,-86.226549,2021,{48E82424-0C8A-48B4-AA7D-55053643F9FC},,,,
,,244,317889,2021/01/05 19:11:00+00,FAQ,Animal Control Issues,,,Closed,2021/01/05 19:11:00+00,Call Center,0,0,2021,{DD2C2191-A823-45C6-87A6-6724A1985DD3},,,,
,,245,317890,2021/01/05 19:14:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/05 19:14:00+00,Call Center,0,0,2021,{D389B522-2CD4-4C91-951B-DCF3ED8DD3DB},,,,
505166.742351327,667777.050997324,246,317891,2021/01/05 19:24:00+00,Sanitation Department,Exchange Damage Container,3908 OAK ST,4,Closed,2021/01/11 20:28:00+00,Call Center,32.3348485,-86.3222063,2021,{D7EF698A-5CCA-48A0-AB32-3AF394D9128F},,,,
,,247,317892,2021/01/05 19:35:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/05 19:35:00+00,Call Center,0,0,2021,{BD2C9992-2BE6-42EA-978F-9AD10E975AA4},,,,
537528.658598494,692226.013582237,248,317893,2021/01/05 20:07:00+00,Building Maintenance,COM Carpentry,2855 LAGOON PARK DR,2,Closed,2021/01/18 12:09:00+00,Call Center,32.4024124,-86.2177189,2021,{6381077F-EF4F-4C4E-8D78-DCFEA8DC28F9},,,,
537528.658598494,692226.013582237,249,317894,2021/01/05 20:08:00+00,Street Maintenance,Clean Inlets,2855 LAGOON PARK DR,2,Closed,2021/01/13 18:41:00+00,Call Center,32.4024124,-86.2177189,2021,{613CB277-4B3B-4453-A2B0-F3677780D9B4},,,,
501809.902608328,673498.224266239,250,317895,2021/01/05 20:18:00+00,Traffic Engineering,Street Light Out,2217 W Fairview Ave,4,Closed,2021/01/06 21:11:00+00,Call Center,32.3505312,-86.3331604,2021,{5EF7AECE-984E-4092-B567-3F79518BD16D},,,,
535002.894949246,666459.02476199,251,317896,2021/01/05 21:03:00+00,Street Maintenance,Repair Asphalt at Driveway (DO NOT USE-Service No Longer Provided),3357 OLD DOBBIN RD,8,Closed,2021/01/14 20:31:00+00,Call Center,32.331563,-86.2255962,2021,{1110176A-537F-4DB0-9A4D-36BB48FB0250},,,,
509480.896124579,684219.103086904,252,317897,2021/01/05 21:05:00+00,Building Maintenance,Fire Roofing,19 MADISON AVE,3,Closed,2021/01/13 20:47:00+00,Call Center,32.3800947,-86.3084756,2021,{C0614917-5526-44BB-802C-5254EA235CA8},,,,
523389.895865578,694147.28828299,253,317898,2021/01/05 21:16:00+00,Building Maintenance,COM Electrical,1751 CONG W L DICKINSON DR,2,Closed,2021/01/06 15:06:00+00,Call Center,32.4075452,-86.2635523,2021,{77D42B03-FE30-4802-AB2C-E31B28D55D59},,,,
521823.047293246,662545.297681324,254,317899,2021/01/05 21:17:00+00,Code Enforcement,Inquiries,3229 ELSBERRY DR,6,Closed,2021/01/05 21:17:00+00,Call Center,32.3206657,-86.268213,2021,{9C052E78-598F-470C-9EDA-9D1F1A519471},,,,
517773.430064414,676730.809336491,255,317900,2021/01/05 21:22:00+00,Code Enforcement,Open & Vacant(Abandon House),WEST ST,3,Closed,2021/01/06 19:47:00+00,Call Center,32.3596106,-86.2815137,2021,{659717E8-409F-4DB1-801A-97C7A9F414F0},,,,
,,256,317901,2021/01/05 21:22:00+00,FAQ,FAQ- Montgomery Police Department,,,Closed,2021/01/05 21:22:00+00,Call Center,0,0,2021,{B8B1BBE9-9DE9-4C11-918C-C7ACFAF5FD5E},,,,
,,257,317902,2021/01/05 21:23:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/05 21:23:00+00,Call Center,0,0,2021,{14E0A6B8-107F-4FDF-917C-7A26114BDEF4},,,,
,,258,317903,2021/01/05 21:23:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/05 21:23:00+00,Call Center,0,0,2021,{43E04892-E176-4B68-B56C-133845EF7EF0},,,,
506914.02822683,674661.390246987,259,317904,2021/01/05 21:26:00+00,Street Maintenance,Clean Inlets,600 ALEXANDER ST,7,Closed,2021/01/11 21:09:00+00,Call Center,32.3537927,-86.3166501,2021,{84DF1CA2-7604-4DEC-8A74-AFF4BBDCE5A5},,,,
506914.02822683,674661.390246987,260,317905,2021/01/05 21:27:00+00,Street Maintenance,Curb/Gutter Clean up (dirt/debris),600 ALEXANDER ST,7,Closed,2021/01/11 21:08:00+00,Call Center,32.3537927,-86.3166501,2021,{E06C7947-AEF2-4981-8EFE-F6972D8BF393},,,,
506422.09909258,674726.919315405,261,317906,2021/01/05 21:30:00+00,Street Maintenance,Clean Inlets,680 ALEXANDER ST,7,Closed,2021/01/11 21:09:00+00,Call Center,32.3539667,-86.318244,2021,{2B9F0F9F-FB60-4266-8015-EAA9E89FFE26},,,,
,,262,317907,2021/01/05 21:33:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/05 21:33:00+00,Call Center,0,0,2021,{B1579AFE-08EC-46E6-881C-D5DDD5775FD0},,,,
521121.441741079,667769.640907153,263,317908,2021/01/05 21:34:00+00,Street Maintenance,Clean Inlets,2565 CHURCHILL DR,5,Closed,2021/01/11 21:09:00+00,Call Center,32.3350177,-86.2705531,2021,{D6A9F876-9D9C-4D35-AEB0-48B813353647},,,,
520622.659274079,668221.43068599,264,317909,2021/01/05 21:39:00+00,Sanitation Department,Leaves and Debris Pick up,CHURCHILL DR,5,Closed,2021/01/12 16:44:00+00,Call Center,32.3362539,-86.2721739,2021,{96BA0E60-AB4B-4704-8B75-B398840BEA7B},,,,
,,265,317910,2021/01/05 21:42:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/05 21:42:00+00,Call Center,0,0,2021,{B49E5051-B31E-45DD-85BA-57AE58F34072},,,,
513484.123026244,672727.247133657,266,317911,2021/01/05 21:42:00+00,Traffic Engineering,Repair Existing Signs,PLYMOUTH ST,7,Closed,2021/01/06 14:21:00+00,Call Center,32.3485562,-86.2953481,2021,{D872B828-8509-477D-929F-39A24977C8DC},,,,
,,267,317912,2021/01/05 21:52:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/05 21:52:00+00,Call Center,0,0,2021,{A6D10F47-DCF2-433C-8DF9-D8A616F71399},,,,
502479.683092911,671329.463839993,268,317913,2021/01/05 22:02:00+00,Code Enforcement,General Repairs,3824 MCELVY ST,4,Closed,2021/01/08 17:37:00+00,Call Center,32.3445787,-86.330959,2021,{F23656A4-422F-4764-BB9B-C326177F6F8E},,,,
521341.611248247,675201.634901404,269,317914,2021/01/05 22:06:00+00,Sanitation Department,Missing Trash Container,1841 HILL HEDGE DR,7,Closed,2021/01/08 20:39:00+00,Call Center,32.355448,-86.2699384,2021,{3A491D3A-4DF2-4984-A327-93C696218950},,,,
545288.27824983,665880.881561324,270,317915,2021/01/05 22:06:00+00,Traffic Engineering,Street Light Out,NORRIS FARMS RD,8,Closed,2021/01/06 13:29:00+00,Call Center,32.330073,-86.192292,2021,{4ACA8DFD-341F-44B1-BE1B-37F2506FB16E},,,,
507744.146973412,684350.888584487,271,317916,2021/01/05 22:13:00+00,Building Maintenance,COM Carpentry,300 WATER ST,3,Closed,2021/01/07 12:59:00+00,Call Center,32.3804356,-86.314103,2021,{8D91D425-7E20-4413-9C9B-12F002593995},,,,
507744.146973412,684350.888584487,272,317917,2021/01/05 22:15:00+00,Building Maintenance,COM Cabinet Shop,300 WATER ST,3,Closed,2021/01/05 22:16:00+00,Call Center,32.3804356,-86.314103,2021,{3A3AF134-0B64-49AD-947A-89CDEB98817B},,,,
507744.146973412,684350.888584487,273,317918,2021/01/05 22:25:00+00,Building Maintenance,COM Cabinet Shop,300 WATER ST,3,Closed,2021/01/07 18:34:00+00,Call Center,32.3804356,-86.314103,2021,{53340176-7E28-47E6-9D83-6A379974E9B0},,,,
,,274,317919,2021/01/05 22:30:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/05 22:30:00+00,Call Center,0,0,2021,{80AA84CE-28A3-47BB-A98F-2A7FD19B434D},,,,
538161.342700578,688966.776990488,275,317920,2021/01/05 22:56:00+00,Code Enforcement,Demolition(House),406 PECAN TREE DR,2,Closed,2021/01/07 16:08:00+00,Call Center,32.3934602,-86.2156313,2021,{6B3FD4F0-D8EA-41F7-9209-E209CDED8C0D},,,,
512775.347540911,684847.070334904,276,317921,2021/01/05 23:02:00+00,City Jail Internal Building Maintenance,City Jail Electrical,320 N Ripley St,3,Closed,2021/01/06 16:45:00+00,Call Center,32.3818605,-86.2978134,2021,{B9857406-57D4-4486-891F-88D8F90D52BC},,,,
534414.932214413,663296.073410742,277,317922,2021/01/05 23:06:00+00,Sanitation Department,Missing Trash Container,3817 CARRIAGE OAKS DR,8,Closed,2021/01/11 20:30:00+00,Call Center,32.3228632,-86.227462,2021,{84B310E4-3723-4D5B-8850-932107B0A263},,,,
527865.458108664,681599.374730572,278,317923,2021/01/06 12:38:00+00,FAQ,Ask 3-1-1,815 GREG DR,1,Closed,2021/01/06 12:39:00+00,Call Center,32.3731044,-86.2488931,2021,{6B449DC1-7300-43FC-9E0C-2475225FE6FB},,,,
527608.621680077,681705.843677737,279,317924,2021/01/06 13:25:00+00,Code Enforcement,Inquiries,681 JORYNE DR,1,Closed,2021/01/06 13:25:00+00,Call Center,32.3733943,-86.2497263,2021,{7109F959-6C2C-4B15-A454-FCA47920DF4D},,,,
533421.100212578,673051.906589322,280,317925,2021/01/06 13:41:00+00,Sanitation Department,Exchange Damage Container,1780 YOUNG FARM RD,5,Closed,2021/01/08 20:45:00+00,Call Center,32.3496685,-86.2307963,2021,{346580DF-7489-4D7F-B652-8B9AE186A28B},,,,
527608.621680077,681705.843677737,281,317926,2021/01/06 13:47:00+00,Code Enforcement,Inquiries,681 JORYNE DR,1,Closed,2021/01/06 13:47:00+00,Call Center,32.3733943,-86.2497263,2021,{34EA0B15-7823-4B53-80A1-DD86771358A2},,,,
,,282,317927,2021/01/06 14:04:00+00,FAQ,FAQ-Municipal Court,,,Closed,2021/01/06 14:04:00+00,Call Center,0,0,2021,{66234626-4321-47CA-8198-EE54335290C7},,,,
513212.134068914,675484.931250826,283,317928,2021/01/06 14:05:00+00,Sanitation Department,Exchange Damage Container,654 CLOVERDALE RD,7,Closed,2021/01/08 20:44:00+00,Call Center,32.3561328,-86.2962674,2021,{4D6138D9-57D9-4601-A1A7-2A1C73063237},,,,
515758.848791745,665435.410667486,284,317929,2021/01/06 14:07:00+00,FAQ,Ask 3-1-1,3967 THOMAS AVE,5,Closed,2021/01/06 14:07:00+00,Call Center,32.3285404,-86.2878824,2021,{724C26F3-FC45-44D9-BBA9-A410E58D19B4},,,,
527626.765672661,680330.215195403,285,317930,2021/01/06 14:16:00+00,Code Enforcement,No Utilities(House),861 JORYNE DR,1,Closed,2021/01/07 15:27:00+00,Call Center,32.3696134,-86.2496502,2021,{9DCF6F38-4F78-4710-BC1B-30A88781DEBE},,,,
560277.457588997,662494.527113572,286,317931,2021/01/06 14:17:00+00,Building Maintenance,Fire Hvac/Refrigeration,820 RAY THORINGTON RD,8,Closed,2021/01/06 16:56:00+00,Call Center,32.3208937,-86.1437348,2021,{2487D0A9-E354-4370-8A39-857572218092},,,,
521833.902258411,687712.079368658,287,317932,2021/01/06 14:19:00+00,Building Maintenance,COM Electrical,BRANTWOOD DR,2,Closed,2021/01/06 15:47:00+00,Call Center,32.38984,-86.268509,2021,{46ECA0A6-36C5-4452-BF22-85DCAB723EC1},,,,
521833.902258411,687712.079368658,288,317933,2021/01/06 14:20:00+00,Building Maintenance,COM Carpentry,BRANTWOOD DR,2,Closed,2021/01/15 17:54:00+00,Call Center,32.38984,-86.268509,2021,{98F9B214-E283-40E2-8985-CAFDCFA128F0},,,,
521833.902258411,687712.079368658,289,317934,2021/01/06 14:20:00+00,Building Maintenance,COM Paint,BRANTWOOD DR,2,Closed,2021/01/18 12:10:00+00,Call Center,32.38984,-86.268509,2021,{A4C9713D-1259-4AD3-A753-7BE0762C51B0},,,,
510361.993115664,681466.75491707,290,317935,2021/01/06 14:22:00+00,Parks & Recreation,Library Internal Landscaping Issues,245 HIGH ST,3,Closed,2021/01/27 14:14:00+00,Call Center,32.3725403,-86.3055823,2021,{0D490AC2-631D-482C-81CE-3755F1909F7B},,,,
567366.16322783,683571.772032492,291,317936,2021/01/06 14:27:00+00,Sanitation Department,Inquiries,10520 DUNCANNON TRAIL,1,Closed,2021/01/06 14:27:00+00,Call Center,32.3788826,-86.1209716,2021,{F66B1576-A2F6-462C-A5C2-AC478B4AA37C},,,,
522647.507258497,674061.442956075,292,317937,2021/01/06 14:32:00+00,Traffic Engineering,Investigate a signalized intersection that is on flash,CARTER HILL RD,7,Closed,2021/01/06 15:28:00+00,Call Center,32.3523286,-86.2656947,2021,{490C845B-46D2-4EFB-BF7B-2DBA4BF68A50},,,,
494895.612959247,672720.77437757,293,317938,2021/01/06 14:37:00+00,Sanitation Department,Garbage/Debris Dumping ( For debris that have been dumped mainly in downtown Montgomery along the r.o.w),3315 HAYNEVILLE RD,4,Closed,2021/01/08 14:53:00+00,Call Center,32.3483036,-86.3555367,2021,{2475FC58-B375-4B6B-8905-3B36D484CCC4},,,,
,,294,317939,2021/01/06 14:54:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 14:54:00+00,Call Center,0,0,2021,{DFEADDEF-2FF3-45A7-BAAC-F725372524E1},,,,
504927.854377661,675146.183896825,295,317940,2021/01/06 15:08:00+00,Street Maintenance,Curb/Gutter Clean up (dirt/debris),2138 STEPHENS ST,4,Closed,2021/01/11 20:53:00+00,Call Center,32.3551004,-86.3230888,2021,{4B7EC929-39B9-4526-9725-9C9C40F97FDD},,,,
510625.818375412,670509.639364153,296,317941,2021/01/06 15:09:00+00,Street Maintenance,Clean Inlets,3459 SOUTHMONT DR,7,Closed,2021/01/11 21:04:00+00,Website,32.3424266,-86.3045716,2021,{82CFF25F-739C-4EDD-8CFC-D158ED43A079},,,,
514498.692519411,673523.576577738,297,317942,2021/01/06 15:10:00+00,Traffic Engineering,Street Light Out,PONCE DE LEON AVE,7,Closed,2021/01/06 15:28:00+00,Call Center,32.350757,-86.292074,2021,{77D93549-BB3B-4489-A4F4-FC0BFF81A280},,,,
512775.347540911,684847.070334904,298,317943,2021/01/06 15:12:00+00,Building Maintenance,COM Plumbing,320 N Ripley St,3,Closed,2021/01/06 16:58:00+00,Call Center,32.3818605,-86.2978134,2021,{D8E86757-BA5E-40A0-9C83-6CEBAF6134D1},,,,
,,299,317944,2021/01/06 15:23:00+00,Inspections Department,Inquiries,,,Closed,2021/01/06 15:23:00+00,Call Center,0,0,2021,{2DD65FC4-A146-4B17-908B-6C88A6D9539F},,,,
529523.494818829,684181.21241466,300,317945,2021/01/06 15:24:00+00,Building Maintenance,COM Plumbing,205 PERRY HILL RD,1,Closed,2021/01/06 16:38:00+00,Call Center,32.3802185,-86.243555,2021,{273ADE61-9A76-4CD7-AE40-F2D75CDBC403},,,,
510625.818375412,670509.639364153,301,317946,2021/01/06 15:26:00+00,Street Maintenance,Inquiries,3459 SOUTHMONT DR,7,Closed,2021/01/06 15:26:00+00,Call Center,32.3424266,-86.3045716,2021,{DDBD63C5-EE3D-437A-99BD-E11EE361B988},,,,
523665.317230746,660045.084833987,302,317947,2021/01/06 15:28:00+00,Building Maintenance,COM Plumbing,3480 WOODLEY RD,6,Closed,2021/01/06 19:12:00+00,Call Center,32.3138139,-86.2622172,2021,{DCF855C2-8612-4A5D-A28A-51912A2A3354},,,,
509650.75339641,683890.837339237,303,317948,2021/01/06 15:31:00+00,Building Maintenance,COM HVAC/Refrigeration,103 NORTH PERRY ST,3,Closed,2021/01/06 19:22:00+00,Call Center,32.3791945,-86.3079207,2021,{97A90921-5FDE-45A9-BD6B-A8F20F4D48DF},,,,
,,304,317949,2021/01/06 15:37:00+00,FAQ,FAQ-City Hall ,,,Closed,2021/01/06 15:37:00+00,Call Center,0,0,2021,{4F35A99E-30C4-4BA2-AE7C-48598800EF1B},,,,
513800.170622494,684099.606278658,305,317950,2021/01/06 15:42:00+00,Building Maintenance,COM Electrical,1018 MADISON AVE,3,Closed,2021/01/11 17:51:00+00,Call Center,32.3798182,-86.2944834,2021,{031426A4-2F43-4E71-B4FC-C8EA0AD93A28},,,,
513800.170622494,684099.606278658,306,317951,2021/01/06 15:43:00+00,Building Maintenance,COM Electrical,1018 MADISON AVE,3,Closed,2021/01/06 15:43:00+00,Call Center,32.3798182,-86.2944834,2021,{79787F13-BC3C-4B10-9D9C-BE25A65FA194},,,,
,,307,317952,2021/01/06 16:07:00+00,FAQ,Inquiries,,,Closed,2021/01/06 16:07:00+00,Call Center,0,0,2021,{D8BCA3F3-D817-4F56-A082-1FCF64D52F40},,,,
,,308,317953,2021/01/06 16:11:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 16:11:00+00,Call Center,0,0,2021,{F7C0DB44-2A43-41F2-B901-F4419207F20C},,,,
569029.92466408,682871.658275239,309,317954,2021/01/06 16:14:00+00,Street Maintenance,Clean Inlets,640 Lismore PIace,1,Closed,2021/01/06 16:15:00+00,Call Center,32.3769704,-86.1155765,2021,{04C3F39C-9B0B-466D-B9DA-6980B2F3ECA1},,,,
,,310,317955,2021/01/06 16:29:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 16:29:00+00,Call Center,0,0,2021,{C6457B25-78AF-46D1-B1EF-FEECBFBB73A6},,,,
520080.131487746,698970.490906909,311,317956,2021/01/06 16:37:00+00,Building Maintenance,COM Carpentry,545 E Vandiver Blvd,3,Closed,2021/01/08 13:08:00+00,Call Center,32.4207652,-86.2743407,2021,{52488291-9692-45CB-963F-36C5F761D51C},,,,
,,312,317957,2021/01/06 16:38:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 16:38:00+00,Call Center,0,0,2021,{AA6E868F-3952-49DC-BACC-734D2B4767C5},,,,
520080.131487746,698970.490906909,313,317958,2021/01/06 16:40:00+00,Building Maintenance,COM Carpentry,545 E Vandiver Blvd,3,Closed,2021/01/12 20:50:00+00,Call Center,32.4207652,-86.2743407,2021,{7AA09200-B47D-4825-836D-E8D0C8B6CE32},,,,
520080.131487746,698970.490906909,314,317959,2021/01/06 16:41:00+00,Building Maintenance,COM Electrical,545 E Vandiver Blvd,3,Closed,2021/01/06 18:15:00+00,Call Center,32.4207652,-86.2743407,2021,{D0208032-56C3-4FFD-A4D2-04F7CB306286},,,,
560088.583950996,664006.598236404,315,317960,2021/01/06 16:45:00+00,Inspections Department,Utility Issues,GREYTHORNE WAY,8,Closed,2021/01/07 16:51:00+00,Call Center,32.3250484,-86.1443604,2021,{BF4D2658-1CE5-4A7F-AA08-C152499C3636},,,,
518948.613737661,693202.426327571,316,317961,2021/01/06 16:48:00+00,Street Maintenance,Street Paving Request,3062 WILLENA AVE,2,Closed,2021/02/02 15:45:00+00,Call Center,32.4048982,-86.2779297,2021,{46EBE4EC-208B-46CF-8099-4F78F2031DA8},,,,
,,317,317962,2021/01/06 16:49:00+00,FAQ,FAQ- Montgomery Police Department,,,Closed,2021/01/06 16:49:00+00,Call Center,0,0,2021,{3516A75D-F5D8-4DEC-8676-41BA2E293E95},,,,
,,318,317963,2021/01/06 16:50:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 16:50:00+00,Call Center,0,0,2021,{EA4F0332-9234-43A8-81D0-6D18E9800D7D},,,,
,,319,317964,2021/01/06 16:51:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 16:51:00+00,Call Center,0,0,2021,{15F3BD6F-E68B-44A5-843F-4D49C83D3573},,,,
,,320,317965,2021/01/06 16:57:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 16:57:00+00,Call Center,0,0,2021,{6118B29A-79E5-4FE4-AD39-609C5758B7DA},,,,
,,321,317966,2021/01/06 16:57:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/06 16:57:00+00,Call Center,0,0,2021,{5712A15A-25ED-4875-AC3C-987C3A622462},,,,
